,gender,mental_health,order,x,y,testimonials_short,display_testimonial
451,Woman,5,0,34,3,0,0
452,Woman,5,0,30,4,0,0
453,Woman,5,0,31,4,0,0
454,Woman,5,0,32,4,0,0
455,Woman,5,0,33,4,0,0
456,Woman,5,0,34,4,0,0
457,Woman,5,0,30,5,0,0
458,Woman,5,0,31,5,0,0
459,Woman,5,0,32,5,0,0
460,Woman,5,0,33,5,0,0
461,Woman,5,0,34,5,0,0
462,Woman,5,0,30,6,0,0
463,Woman,5,0,31,6,0,0
464,Woman,5,0,32,6,It has made me realise that<br>there can be a much better<br>future for all if we make<br>kindness and love for all a<br>priority from now on. We are<br>in [...],1
465,Woman,5,0,33,6,0,0
466,Woman,5,0,34,6,0,0
467,Woman,5,0,30,7,Good to work from home,1
468,Woman,5,0,31,7,It has been a useful time to<br>spring clean and catch up on<br>jobs. I have learned how to<br>join zoom meetings. Friends<br>and family have helped bring<br>[...],1
469,Woman,5,0,32,7,Stay good & well,1
470,Woman,5,0,33,7,Stay safe & well,1
471,Woman,5,0,34,7,Can have more time to cook &<br>do housework,1
472,Woman,5,0,30,8,0,0
473,Woman,5,0,31,8,0,0
474,Woman,5,0,32,8,Getting up hours before my<br>children help me to plan my<br>day better and focus on self<br>before I attend to the outside<br>entities. It's never easy as<br>[...],1
475,Woman,5,0,33,8,0,0
476,Woman,5,0,34,8,0,0
477,Woman,5,0,30,9,0,0
478,Woman,5,0,31,9,0,0
479,Woman,5,0,32,9,0,0
480,Woman,5,0,33,9,I have been very fortunate. I<br>am working from home and<br>financially have not been<br>impacted by Covid19. I have a<br>lovely house and garden and a<br>[...],1
481,Woman,5,0,34,9,As a family we feel blessed.<br>My husband works 12+ hour days<br>in London so it’s been<br>wonderful having him work from<br>home ie eat with myself and<br>[...],1
482,Woman,5,0,30,10,0,0
483,Woman,5,0,31,10,0,0
484,Woman,5,0,32,10,0,0
485,Woman,5,0,33,10,My husband was made redundant<br>in the first week of lockdown.<br>This is not a negative<br>situation as other<br>opportunists will come soon.<br>Tom is now [...],1
486,Woman,5,0,34,10,0,0
487,Woman,5,0,30,11,"As aa recipient of formal<br>care, this pandemic has shown<br>us (again) that women provide<br>our country's care work - it<br>is under valued, mostly [...]",1
488,Woman,5,0,31,11,0,0
489,Woman,5,0,32,11,"Lock down and isolation is<br>time offered to better know<br>each other , tighten<br>relationships, spend more time<br>together",1
490,Woman,5,0,33,11,0,0
491,Woman,5,0,34,11,0,0
